ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CT,2020-09-02,1274,1265,0,0,9,0
EX,2020-09-02,146,146,0,0,0,0
GA,2020-09-02,260,260,0,0,0,0
IB,2020-09-02,187,186,1,0,0,0
MC,2020-09-02,435,435,0,0,0,0
MD,2020-09-02,3927,3894,0,33,0,0
ML,2020-09-02,28,28,0,0,0,0
NC,2020-09-02,176,176,0,0,0,0
PV,2020-09-02,646,609,0,37,0,0
RI,2020-09-02,89,89,0,0,0,0
VC,2020-09-02,602,602,0,0,0,0
AN,2020-09-03,1043,1043,0,0,0,0
AR,2020-09-03,326,326,0,0,0,0
AS,2020-09-03,88,88,0,0,0,0
CB,2020-09-03,74,74,0,0,0,0
CE,2020-09-03,5,5,0,0,0,0
CL,2020-09-03,611,611,0,0,0,0
CM,2020-09-03,637,637,0,0,0,0
CN,2020-09-03,259,259,0,0,0,0
CT,2020-09-03,1301,1294,0,0,7,0
EX,2020-09-03,174,173,0,0,0,1
GA,2020-09-03,210,210,0,0,0,0
IB,2020-09-03,187,186,1,0,0,0
MC,2020-09-03,377,377,0,0,0,0
MD,2020-09-03,3864,3837,0,27,0,0
ML,2020-09-03,20,20,0,0,0,0
NC,2020-09-03,204,204,0,0,0,0
PV,2020-09-03,525,503,0,22,0,0
RI,2020-09-03,113,113,0,0,0,0
VC,2020-09-03,532,532,0,0,0,0
AN,2020-09-04,1339,1339,0,0,0,0
AR,2020-09-04,312,312,0,0,0,0
AS,2020-09-04,36,36,0,0,0,0
CB,2020-09-04,87,87,0,0,0,0
CE,2020-09-04,9,9,0,0,0,0
CL,2020-09-04,592,586,0,0,6,0
CM,2020-09-04,639,639,0,0,0,0
CN,2020-09-04,272,272,0,0,0,0
CT,2020-09-04,1445,1435,0,0,10,0
EX,2020-09-04,148,148,0,0,0,0
GA,2020-09-04,264,264,0,0,0,0
IB,2020-09-04,148,148,0,0,0,0
MC,2020-09-04,372,372,0,0,0,0
MD,2020-09-04,4644,4626,0,18,0,0
ML,2020-09-04,22,22,0,0,0,0
NC,2020-09-04,214,214,0,0,0,0
PV,2020-09-04,446,421,0,25,0,0
RI,2020-09-04,95,95,0,0,0,0
VC,2020-09-04,623,623,0,0,0,0
AN,2020-09-05,1054,1054,0,0,0,0
AR,2020-09-05,333,333,0,0,0,0
AS,2020-09-05,53,53,0,0,0,0
CB,2020-09-05,34,34,0,0,0,0
CE,2020-09-05,6,6,0,0,0,0
CL,2020-09-05,552,551,0,0,1,0
CM,2020-09-05,570,570,0,0,0,0
CN,2020-09-05,240,240,0,0,0,0
CT,2020-09-05,858,856,0,0,2,0
EX,2020-09-05,143,143,0,0,0,0
GA,2020-09-05,260,260,0,0,0,0
IB,2020-09-05,146,146,0,0,0,0
MC,2020-09-05,389,389,0,0,0,0
MD,2020-09-05,2653,2633,0,20,0,0
ML,2020-09-05,13,13,0,0,0,0
NC,2020-09-05,246,246,0,0,0,0
PV,2020-09-05,637,598,0,39,0,0
RI,2020-09-05,85,85,0,0,0,0
VC,2020-09-05,540,540,0,0,0,0
AN,2020-09-06,883,883,0,0,0,0
AR,2020-09-06,252,252,0,0,0,0
AS,2020-09-06,30,30,0,0,0,0
CB,2020-09-06,162,162,0,0,0,0
CE,2020-09-06,11,11,0,0,0,0
CL,2020-09-06,553,553,0,0,0,0
CM,2020-09-06,424,424,0,0,0,0
CN,2020-09-06,182,182,0,0,0,0
CT,2020-09-06,640,638,0,0,2,0
EX,2020-09-06,124,124,0,0,0,0
GA,2020-09-06,253,253,0,0,0,0
IB,2020-09-06,114,113,1,0,0,0
MC,2020-09-06,290,290,0,0,0,0
MD,2020-09-06,2303,2287,0,16,0,0
ML,2020-09-06,18,18,0,0,0,0
NC,2020-09-06,192,192,0,0,0,0
PV,2020-09-06,644,604,0,40,0,0
RI,2020-09-06,49,49,0,0,0,0
VC,2020-09-06,392,392,0,0,0,0
AN,2020-09-07,879,878,0,1,0,0
AR,2020-09-07,331,331,0,0,0,0
AS,2020-09-07,49,49,0,0,0,0
CB,2020-09-07,166,166,0,0,0,0
CE,2020-09-07,6,6,0,0,0,0
CL,2020-09-07,529,526,0,1,2,0
CM,2020-09-07,570,569,0,0,1,0
CN,2020-09-07,200,200,0,0,0,0
CT,2020-09-07,1138,1133,0,0,5,0
EX,2020-09-07,134,134,0,0,0,0
GA,2020-09-07,245,245,0,0,0,0
IB,2020-09-07,183,183,0,0,0,0
MC,2020-09-07,381,381,0,0,0,0
MD,2020-09-07,3078,3043,0,35,0,0
ML,2020-09-07,16,16,0,0,0,0
NC,2020-09-07,321,321,0,0,0,0
PV,2020-09-07,652,611,0,41,0,0
RI,2020-09-07,102,102,0,0,0,0
VC,2020-09-07,558,558,0,0,0,0
AN,2020-09-08,1088,1088,0,0,0,0
AR,2020-09-08,375,375,0,0,0,0
AS,2020-09-08,49,49,0,0,0,0
CB,2020-09-08,162,162,0,0,0,0
CE,2020-09-08,15,15,0,0,0,0
CL,2020-09-08,660,659,0,0,1,0
CM,2020-09-08,630,630,0,0,0,0
CN,2020-09-08,204,203,0,1,0,0
CT,2020-09-08,1216,1209,0,0,7,0
EX,2020-09-08,132,132,0,0,0,0
GA,2020-09-08,226,226,0,0,0,0
IB,2020-09-08,153,152,1,0,0,0
MC,2020-09-08,421,421,0,0,0,0
MD,2020-09-08,4551,4521,0,30,0,0
ML,2020-09-08,26,26,0,0,0,0
NC,2020-09-08,272,272,0,0,0,0
PV,2020-09-08,730,678,0,52,0,0
RI,2020-09-08,84,84,0,0,0,0
VC,2020-09-08,583,583,0,0,0,0
AN,2020-09-09,1276,1276,0,0,0,0
AR,2020-09-09,368,368,0,0,0,0
AS,2020-09-09,68,68,0,0,0,0
CB,2020-09-09,86,86,0,0,0,0
CE,2020-09-09,4,4,0,0,0,0
CL,2020-09-09,636,636,0,0,0,0
CM,2020-09-09,708,708,0,0,0,0
CN,2020-09-09,229,229,0,0,0,0
CT,2020-09-09,1219,1207,0,0,12,0
EX,2020-09-09,216,215,0,0,0,1
GA,2020-09-09,202,202,0,0,0,0
IB,2020-09-09,151,148,3,0,0,0
MC,2020-09-09,393,393,0,0,0,0
MD,2020-09-09,4880,4844,0,36,0,0
ML,2020-09-09,42,42,0,0,0,0
NC,2020-09-09,307,307,0,0,0,0
PV,2020-09-09,545,515,0,30,0,0
RI,2020-09-09,102,102,0,0,0,0
VC,2020-09-09,567,567,0,0,0,0
AN,2020-09-10,1191,1191,0,0,0,0
AR,2020-09-10,343,341,0,1,1,0
AS,2020-09-10,53,53,0,0,0,0
CB,2020-09-10,85,85,0,0,0,0
CE,2020-09-10,9,9,0,0,0,0
CL,2020-09-10,859,859,0,0,0,0
CM,2020-09-10,836,835,0,0,1,0
CN,2020-09-10,234,234,0,0,0,0
CT,2020-09-10,1407,1402,0,0,5,0
EX,2020-09-10,225,225,0,0,0,0
GA,2020-09-10,271,271,0,0,0,0
IB,2020-09-10,158,158,0,0,0,0
MC,2020-09-10,426,426,0,0,0,0
MD,2020-09-10,4343,4319,0,24,0,0
ML,2020-09-10,38,38,0,0,0,0
NC,2020-09-10,313,313,0,0,0,0
PV,2020-09-10,349,323,0,26,0,0
RI,2020-09-10,87,87,0,0,0,0
VC,2020-09-10,588,588,0,0,0,0
AN,2020-09-11,1412,1412,0,0,0,0
AR,2020-09-11,447,447,0,0,0,0
AS,2020-09-11,72,72,0,0,0,0
CB,2020-09-11,76,76,0,0,0,0
CE,2020-09-11,19,19,0,0,0,0
CL,2020-09-11,896,896,0,0,0,0
CM,2020-09-11,713,712,0,1,0,0
CN,2020-09-11,194,194,0,0,0,0
CT,2020-09-11,849,848,0,0,1,0
EX,2020-09-11,212,211,0,0,0,1
GA,2020-09-11,196,196,0,0,0,0
IB,2020-09-11,155,155,0,0,0,0
MC,2020-09-11,447,447,0,0,0,0
MD,2020-09-11,5252,5226,0,26,0,0
ML,2020-09-11,26,26,0,0,0,0
NC,2020-09-11,313,313,0,0,0,0
PV,2020-09-11,323,294,0,29,0,0
RI,2020-09-11,104,104,0,0,0,0
VC,2020-09-11,576,576,0,0,0,0
AN,2020-09-12,1022,1022,0,0,0,0
AR,2020-09-12,379,379,0,0,0,0
AS,2020-09-12,64,64,0,0,0,0
CB,2020-09-12,67,67,0,0,0,0
CE,2020-09-12,7,7,0,0,0,0
CL,2020-09-12,651,651,0,0,0,0
CM,2020-09-12,689,689,0,0,0,0
CN,2020-09-12,221,221,0,0,0,0
CT,2020-09-12,960,960,0,0,0,0
EX,2020-09-12,192,192,0,0,0,0
GA,2020-09-12,201,201,0,0,0,0
IB,2020-09-12,110,110,0,0,0,0
MC,2020-09-12,448,447,0,0,0,1
MD,2020-09-12,3110,3081,0,29,0,0
ML,2020-09-12,28,28,0,0,0,0
NC,2020-09-12,281,281,0,0,0,0
PV,2020-09-12,472,426,0,46,0,0
RI,2020-09-12,142,142,0,0,0,0
VC,2020-09-12,445,445,0,0,0,0
AN,2020-09-13,859,858,0,1,0,0
AR,2020-09-13,364,364,0,0,0,0
AS,2020-09-13,74,74,0,0,0,0
CB,2020-09-13,119,119,0,0,0,0
CE,2020-09-13,5,5,0,0,0,0
CL,2020-09-13,600,600,0,0,0,0
CM,2020-09-13,540,540,0,0,0,0
CN,2020-09-13,161,160,0,1,0,0
CT,2020-09-13,725,720,0,0,5,0
EX,2020-09-13,177,177,0,0,0,0
GA,2020-09-13,218,218,0,0,0,0
IB,2020-09-13,122,122,0,0,0,0
MC,2020-09-13,372,372,0,0,0,0
MD,2020-09-13,2411,2386,0,25,0,0
ML,2020-09-13,17,17,0,0,0,0
NC,2020-09-13,321,321,0,0,0,0
PV,2020-09-13,576,517,0,59,0,0
RI,2020-09-13,111,111,0,0,0,0
VC,2020-09-13,396,396,0,0,0,0
AN,2020-09-14,1045,1045,0,0,0,0
AR,2020-09-14,359,359,0,0,0,0
AS,2020-09-14,91,91,0,0,0,0
CB,2020-09-14,72,72,0,0,0,0
CE,2020-09-14,12,12,0,0,0,0
CL,2020-09-14,662,661,0,0,1,0
CM,2020-09-14,717,717,0,0,0,0
CN,2020-09-14,167,166,0,1,0,0
CT,2020-09-14,1319,1318,0,0,1,0
EX,2020-09-14,248,247,0,0,0,1
GA,2020-09-14,229,229,0,0,0,0
IB,2020-09-14,179,178,1,0,0,0
MC,2020-09-14,556,556,0,0,0,0
MD,2020-09-14,3541,3503,0,38,0,0
ML,2020-09-14,21,21,0,0,0,0
NC,2020-09-14,354,354,0,0,0,0
PV,2020-09-14,583,529,0,54,0,0
RI,2020-09-14,111,111,0,0,0,0
VC,2020-09-14,539,539,0,0,0,0
AN,2020-09-15,1057,1056,0,1,0,0
AR,2020-09-15,363,362,0,1,0,0
AS,2020-09-15,90,90,0,0,0,0
CB,2020-09-15,119,119,0,0,0,0
CE,2020-09-15,10,10,0,0,0,0
CL,2020-09-15,844,843,0,0,1,0
CM,2020-09-15,773,772,0,1,0,0
CN,2020-09-15,185,184,0,1,0,0
CT,2020-09-15,1448,1436,0,0,10,2
EX,2020-09-15,219,219,0,0,0,0
GA,2020-09-15,230,230,0,0,0,0
IB,2020-09-15,212,212,0,0,0,0
MC,2020-09-15,514,514,0,0,0,0
MD,2020-09-15,4777,4757,0,20,0,0
ML,2020-09-15,11,11,0,0,0,0
NC,2020-09-15,319,319,0,0,0,0
PV,2020-09-15,650,591,0,59,0,0
RI,2020-09-15,134,134,0,0,0,0
VC,2020-09-15,473,473,0,0,0,0
AN,2020-09-16,1399,1396,0,3,0,0
AR,2020-09-16,353,353,0,0,0,0
AS,2020-09-16,75,75,0,0,0,0
CB,2020-09-16,67,67,0,0,0,0
CE,2020-09-16,7,7,0,0,0,0
CL,2020-09-16,781,777,0,2,2,0
CM,2020-09-16,807,807,0,0,0,0
CN,2020-09-16,152,152,0,0,0,0
CT,2020-09-16,1561,1556,0,0,5,0
EX,2020-09-16,295,295,0,0,0,0
GA,2020-09-16,255,255,0,0,0,0
IB,2020-09-16,199,199,0,0,0,0
MC,2020-09-16,467,466,0,0,1,0
MD,2020-09-16,4466,4455,0,11,0,0
ML,2020-09-16,9,9,0,0,0,0
NC,2020-09-16,326,326,0,0,0,0
PV,2020-09-16,523,465,0,58,0,0
RI,2020-09-16,136,136,0,0,0,0
VC,2020-09-16,527,527,0,0,0,0
AN,2020-09-17,1268,1265,0,3,0,0
AR,2020-09-17,405,405,0,0,0,0
AS,2020-09-17,97,97,0,0,0,0
CB,2020-09-17,75,75,0,0,0,0
CE,2020-09-17,10,10,0,0,0,0
CL,2020-09-17,818,814,0,2,2,0
CM,2020-09-17,789,788,0,1,0,0
CN,2020-09-17,169,169,0,0,0,0
CT,2020-09-17,1283,1278,0,0,5,0
EX,2020-09-17,292,292,0,0,0,0
GA,2020-09-17,238,238,0,0,0,0
IB,2020-09-17,173,173,0,0,0,0
MC,2020-09-17,451,451,0,0,0,0
MD,2020-09-17,4449,4440,0,9,0,0
ML,2020-09-17,12,12,0,0,0,0
NC,2020-09-17,298,298,0,0,0,0
PV,2020-09-17,433,392,0,41,0,0
RI,2020-09-17,112,112,0,0,0,0
VC,2020-09-17,479,479,0,0,0,0
AN,2020-09-18,1520,1515,0,5,0,0
AR,2020-09-18,352,351,0,1,0,0
AS,2020-09-18,83,83,0,0,0,0
CB,2020-09-18,63,63,0,0,0,0
CE,2020-09-18,19,19,0,0,0,0
CL,2020-09-18,893,891,0,1,1,0
CM,2020-09-18,844,843,0,1,0,0
CN,2020-09-18,187,186,0,1,0,0
CT,2020-09-18,1495,1482,0,0,13,0
EX,2020-09-18,317,317,0,0,0,0
GA,2020-09-18,224,224,0,0,0,0
IB,2020-09-18,139,139,0,0,0,0
MC,2020-09-18,490,490,0,0,0,0
MD,2020-09-18,6734,6715,0,19,0,0
ML,2020-09-18,10,10,0,0,0,0
NC,2020-09-18,327,327,0,0,0,0
PV,2020-09-18,360,319,0,41,0,0
RI,2020-09-18,78,78,0,0,0,0
VC,2020-09-18,456,456,0,0,0,0
AN,2020-09-19,1127,1125,0,2,0,0
AR,2020-09-19,346,345,0,1,0,0
AS,2020-09-19,69,69,0,0,0,0
CB,2020-09-19,69,69,0,0,0,0
CE,2020-09-19,11,11,0,0,0,0
CL,2020-09-19,715,713,0,1,1,0
CM,2020-09-19,670,669,0,1,0,0
CN,2020-09-19,177,177,0,0,0,0
CT,2020-09-19,870,865,0,0,5,0
EX,2020-09-19,201,201,0,0,0,0
GA,2020-09-19,283,283,0,0,0,0
IB,2020-09-19,119,119,0,0,0,0
MC,2020-09-19,455,454,0,0,0,1
MD,2020-09-19,2366,2345,0,21,0,0
ML,2020-09-19,26,26,0,0,0,0
NC,2020-09-19,224,224,0,0,0,0
PV,2020-09-19,414,372,0,42,0,0
RI,2020-09-19,70,70,0,0,0,0
VC,2020-09-19,404,404,0,0,0,0
AN,2020-09-20,807,804,0,3,0,0
AR,2020-09-20,242,242,0,0,0,0
AS,2020-09-20,80,80,0,0,0,0
CB,2020-09-20,68,68,0,0,0,0
CE,2020-09-20,9,9,0,0,0,0
CL,2020-09-20,659,656,0,3,0,0
CM,2020-09-20,494,493,0,1,0,0
CN,2020-09-20,147,147,0,0,0,0
CT,2020-09-20,816,814,0,0,2,0
EX,2020-09-20,185,184,0,1,0,0
GA,2020-09-20,217,217,0,0,0,0
IB,2020-09-20,106,106,0,0,0,0
MC,2020-09-20,322,322,0,0,0,0
MD,2020-09-20,1925,1892,0,33,0,0
ML,2020-09-20,22,22,0,0,0,0
NC,2020-09-20,292,292,0,0,0,0
PV,2020-09-20,543,473,0,70,0,0
RI,2020-09-20,95,95,0,0,0,0
VC,2020-09-20,327,327,0,0,0,0
AN,2020-09-21,1076,1070,0,6,0,0
AR,2020-09-21,354,354,0,0,0,0
AS,2020-09-21,120,120,0,0,0,0
CB,2020-09-21,66,66,0,0,0,0
CE,2020-09-21,20,20,0,0,0,0
CL,2020-09-21,654,649,0,5,0,0
CM,2020-09-21,616,614,0,2,0,0
CN,2020-09-21,244,243,0,1,0,0
CT,2020-09-21,1541,1483,0,0,58,0
EX,2020-09-21,216,216,0,0,0,0
GA,2020-09-21,249,249,0,0,0,0
IB,2020-09-21,127,126,0,1,0,0
MC,2020-09-21,483,483,0,0,0,0
MD,2020-09-21,3116,3043,0,73,0,0
ML,2020-09-21,33,33,0,0,0,0
NC,2020-09-21,375,375,0,0,0,0
PV,2020-09-21,433,375,0,58,0,0
RI,2020-09-21,79,79,0,0,0,0
VC,2020-09-21,435,435,0,0,0,0
AN,2020-09-22,1268,1256,0,12,0,0
AR,2020-09-22,305,305,0,0,0,0
AS,2020-09-22,147,147,0,0,0,0
CB,2020-09-22,68,68,0,0,0,0
CE,2020-09-22,21,21,0,0,0,0
CL,2020-09-22,737,727,0,8,2,0
CM,2020-09-22,716,714,0,2,0,0
CN,2020-09-22,172,172,0,0,0,0
CT,2020-09-22,1329,1322,0,0,7,0
EX,2020-09-22,217,216,0,1,0,0
GA,2020-09-22,237,237,0,0,0,0
IB,2020-09-22,116,115,0,1,0,0
MC,2020-09-22,477,477,0,0,0,0
MD,2020-09-22,5342,5249,0,93,0,0
ML,2020-09-22,44,44,0,0,0,0
NC,2020-09-22,356,356,0,0,0,0
PV,2020-09-22,463,415,0,48,0,0
RI,2020-09-22,82,82,0,0,0,0
VC,2020-09-22,486,485,0,1,0,0
AN,2020-09-23,1315,1303,0,12,0,0
AR,2020-09-23,303,303,0,0,0,0
AS,2020-09-23,76,76,0,0,0,0
CB,2020-09-23,48,48,0,0,0,0
CE,2020-09-23,14,14,0,0,0,0
CL,2020-09-23,813,809,0,4,0,0
CM,2020-09-23,732,731,0,1,0,0
CN,2020-09-23,127,125,0,2,0,0
CT,2020-09-23,1360,1350,0,0,10,0
EX,2020-09-23,203,203,0,0,0,0
GA,2020-09-23,199,199,0,0,0,0
IB,2020-09-23,103,103,0,0,0,0
MC,2020-09-23,427,426,0,0,0,1
MD,2020-09-23,4794,4682,0,112,0,0
ML,2020-09-23,32,32,0,0,0,0
NC,2020-09-23,320,320,0,0,0,0
PV,2020-09-23,545,490,0,55,0,0
RI,2020-09-23,101,100,0,1,0,0
VC,2020-09-23,462,460,0,2,0,0
AN,2020-09-24,1354,1326,0,28,0,0
AR,2020-09-24,359,359,0,0,0,0
AS,2020-09-24,73,73,0,0,0,0
CB,2020-09-24,33,33,0,0,0,0
CE,2020-09-24,18,17,0,0,1,0
CL,2020-09-24,870,864,0,6,0,0
CM,2020-09-24,691,690,0,1,0,0
CN,2020-09-24,167,167,0,0,0,0
CT,2020-09-24,1029,1027,0,0,2,0
EX,2020-09-24,271,270,0,1,0,0
GA,2020-09-24,184,184,0,0,0,0
IB,2020-09-24,99,99,0,0,0,0
MC,2020-09-24,569,566,0,3,0,0
MD,2020-09-24,4376,4232,0,144,0,0
ML,2020-09-24,36,36,0,0,0,0
NC,2020-09-24,267,267,0,0,0,0
PV,2020-09-24,393,359,0,34,0,0
RI,2020-09-24,112,111,0,0,0,1
VC,2020-09-24,415,415,0,0,0,0
AN,2020-09-25,1413,1372,0,41,0,0
AR,2020-09-25,341,340,0,1,0,0
AS,2020-09-25,73,73,0,0,0,0
CB,2020-09-25,62,62,0,0,0,0
CE,2020-09-25,21,21,0,0,0,0
CL,2020-09-25,837,836,0,0,1,0
CM,2020-09-25,700,696,0,4,0,0
CN,2020-09-25,156,153,0,3,0,0
CT,2020-09-25,1318,1316,0,0,2,0
EX,2020-09-25,166,166,0,0,0,0
GA,2020-09-25,170,170,0,0,0,0
IB,2020-09-25,109,109,0,0,0,0
MC,2020-09-25,434,432,0,1,1,0
MD,2020-09-25,4995,4825,0,170,0,0
ML,2020-09-25,33,33,0,0,0,0
NC,2020-09-25,324,324,0,0,0,0
PV,2020-09-25,340,290,0,50,0,0
RI,2020-09-25,79,79,0,0,0,0
VC,2020-09-25,442,441,0,1,0,0
AN,2020-09-26,1292,1274,0,18,0,0
AR,2020-09-26,301,301,0,0,0,0
AS,2020-09-26,66,66,0,0,0,0
CB,2020-09-26,27,27,0,0,0,0
CE,2020-09-26,25,25,0,0,0,0
CL,2020-09-26,595,592,0,2,1,0
CM,2020-09-26,568,566,0,2,0,0
CN,2020-09-26,164,163,0,1,0,0
CT,2020-09-26,823,822,0,0,1,0
EX,2020-09-26,144,143,0,1,0,0
GA,2020-09-26,157,157,0,0,0,0
IB,2020-09-26,87,86,0,1,0,0
MC,2020-09-26,383,382,0,1,0,0
MD,2020-09-26,2094,1917,0,177,0,0
ML,2020-09-26,26,26,0,0,0,0
NC,2020-09-26,268,268,0,0,0,0
PV,2020-09-26,460,399,0,61,0,0
RI,2020-09-26,60,60,0,0,0,0
VC,2020-09-26,369,369,0,0,0,0
AN,2020-09-27,787,767,0,20,0,0
AR,2020-09-27,298,298,0,0,0,0
AS,2020-09-27,140,140,0,0,0,0
CB,2020-09-27,43,43,0,0,0,0
CE,2020-09-27,14,14,0,0,0,0
CL,2020-09-27,393,389,0,3,1,0
CM,2020-09-27,428,426,0,2,0,0
CN,2020-09-27,148,146,0,2,0,0
CT,2020-09-27,738,737,0,0,1,0
EX,2020-09-27,123,122,0,1,0,0
GA,2020-09-27,174,174,0,0,0,0
IB,2020-09-27,76,76,0,0,0,0
MC,2020-09-27,353,353,0,0,0,0
MD,2020-09-27,1732,1558,0,174,0,0
ML,2020-09-27,33,33,0,0,0,0
NC,2020-09-27,241,240,0,1,0,0
PV,2020-09-27,446,372,0,74,0,0
RI,2020-09-27,80,80,0,0,0,0
VC,2020-09-27,262,262,0,0,0,0
AN,2020-09-28,960,907,0,53,0,0
AR,2020-09-28,326,326,0,0,0,0
AS,2020-09-28,104,104,0,0,0,0
CB,2020-09-28,53,53,0,0,0,0
CE,2020-09-28,31,31,0,0,0,0
CL,2020-09-28,624,613,0,9,2,0
CM,2020-09-28,588,584,0,4,0,0
CN,2020-09-28,142,141,0,1,0,0
CT,2020-09-28,1518,1514,0,0,4,0
EX,2020-09-28,143,141,0,1,1,0
GA,2020-09-28,204,204,0,0,0,0
IB,2020-09-28,81,80,0,1,0,0
MC,2020-09-28,393,391,0,2,0,0
MD,2020-09-28,2875,2513,0,362,0,0
ML,2020-09-28,32,32,0,0,0,0
NC,2020-09-28,353,352,0,1,0,0
PV,2020-09-28,461,412,0,49,0,0
RI,2020-09-28,95,95,0,0,0,0
VC,2020-09-28,430,430,0,0,0,0
AN,2020-09-29,1302,1237,0,65,0,0
AR,2020-09-29,347,346,0,1,0,0
AS,2020-09-29,76,76,0,0,0,0
CB,2020-09-29,55,55,0,0,0,0
CE,2020-09-29,20,20,0,0,0,0
CL,2020-09-29,829,822,0,7,0,0
CM,2020-09-29,502,495,0,7,0,0
CN,2020-09-29,161,160,0,1,0,0
CT,2020-09-29,1615,1612,0,0,3,0
EX,2020-09-29,179,176,0,3,0,0
GA,2020-09-29,199,199,0,0,0,0
IB,2020-09-29,79,78,0,1,0,0
MC,2020-09-29,382,382,0,0,0,0
MD,2020-09-29,3855,3467,0,388,0,0
ML,2020-09-29,36,36,0,0,0,0
NC,2020-09-29,291,290,0,1,0,0
PV,2020-09-29,458,419,0,39,0,0
RI,2020-09-29,76,76,0,0,0,0
VC,2020-09-29,408,407,0,1,0,0
AN,2020-09-30,1473,1378,0,95,0,0
AR,2020-09-30,310,310,0,0,0,0
AS,2020-09-30,77,77,0,0,0,0
CB,2020-09-30,41,41,0,0,0,0
CE,2020-09-30,13,13,0,0,0,0
CL,2020-09-30,807,794,0,11,2,0
CM,2020-09-30,640,630,0,10,0,0
CN,2020-09-30,149,147,0,2,0,0
CT,2020-09-30,1595,1592,0,0,3,0
EX,2020-09-30,169,168,0,0,0,1
GA,2020-09-30,233,233,0,0,0,0
IB,2020-09-30,54,54,0,0,0,0
MC,2020-09-30,445,443,0,2,0,0
MD,2020-09-30,3055,2540,0,515,0,0
ML,2020-09-30,42,42,0,0,0,0
NC,2020-09-30,271,269,0,2,0,0
PV,2020-09-30,387,322,0,65,0,0
RI,2020-09-30,87,86,0,1,0,0
VC,2020-09-30,464,463,0,1,0,0
AN,2020-10-01,1630,1530,0,100,0,0
AR,2020-10-01,369,365,0,4,0,0
AS,2020-10-01,92,92,0,0,0,0
CB,2020-10-01,66,66,0,0,0,0
CE,2020-10-01,24,22,0,2,0,0
CL,2020-10-01,929,904,0,22,3,0
CM,2020-10-01,608,595,0,12,1,0
CN,2020-10-01,166,165,0,1,0,0
CT,2020-10-01,1863,1857,0,0,6,0
EX,2020-10-01,184,184,0,0,0,0
GA,2020-10-01,273,273,0,0,0,0
IB,2020-10-01,176,176,0,0,0,0
MC,2020-10-01,403,397,0,6,0,0
MD,2020-10-01,2871,2298,0,573,0,0
ML,2020-10-01,39,39,0,0,0,0
NC,2020-10-01,326,322,0,4,0,0
PV,2020-10-01,313,284,0,29,0,0
RI,2020-10-01,81,81,0,0,0,0
VC,2020-10-01,479,466,0,13,0,0
AN,2020-10-02,1753,1581,0,172,0,0
AR,2020-10-02,402,401,0,1,0,0
AS,2020-10-02,104,104,0,0,0,0
CB,2020-10-02,36,36,0,0,0,0
CE,2020-10-02,23,22,0,1,0,0
CL,2020-10-02,893,876,0,16,1,0
CM,2020-10-02,614,590,0,23,1,0
CN,2020-10-02,150,147,0,3,0,0
CT,2020-10-02,2026,2006,0,0,20,0
EX,2020-10-02,184,177,0,5,1,1
GA,2020-10-02,226,225,0,1,0,0
IB,2020-10-02,155,153,2,0,0,0
MC,2020-10-02,416,411,0,5,0,0
MD,2020-10-02,3075,2351,0,724,0,0
ML,2020-10-02,38,37,0,1,0,0
NC,2020-10-02,256,256,0,0,0,0
PV,2020-10-02,379,347,0,32,0,0
RI,2020-10-02,71,71,0,0,0,0
VC,2020-10-02,463,462,0,1,0,0
AN,2020-10-03,1383,1274,0,109,0,0
AR,2020-10-03,336,336,0,0,0,0
AS,2020-10-03,71,71,0,0,0,0
CB,2020-10-03,44,44,0,0,0,0
CE,2020-10-03,17,17,0,0,0,0
CL,2020-10-03,568,541,0,27,0,0
CM,2020-10-03,479,459,0,20,0,0
CN,2020-10-03,128,127,0,1,0,0
CT,2020-10-03,1188,1160,0,0,28,0
EX,2020-10-03,127,126,0,1,0,0
GA,2020-10-03,210,210,0,0,0,0
IB,2020-10-03,133,133,0,0,0,0
MC,2020-10-03,395,389,0,6,0,0
MD,2020-10-03,1819,1243,0,576,0,0
ML,2020-10-03,36,35,0,1,0,0
NC,2020-10-03,299,292,0,7,0,0
PV,2020-10-03,458,399,0,59,0,0
RI,2020-10-03,76,76,0,0,0,0
VC,2020-10-03,412,411,0,1,0,0
AN,2020-10-04,1110,1011,0,99,0,0
AR,2020-10-04,330,329,0,1,0,0
AS,2020-10-04,92,92,0,0,0,0
CB,2020-10-04,34,34,0,0,0,0
CE,2020-10-04,17,17,0,0,0,0
CL,2020-10-04,795,760,0,35,0,0
CM,2020-10-04,381,361,0,20,0,0
CN,2020-10-04,90,89,0,1,0,0
CT,2020-10-04,1040,1029,0,0,11,0
EX,2020-10-04,141,137,0,2,1,1
GA,2020-10-04,242,242,0,0,0,0
IB,2020-10-04,88,88,0,0,0,0
MC,2020-10-04,371,369,0,2,0,0
MD,2020-10-04,1487,889,0,598,0,0
ML,2020-10-04,36,35,0,1,0,0
NC,2020-10-04,316,312,0,4,0,0
PV,2020-10-04,486,431,0,55,0,0
RI,2020-10-04,70,70,0,0,0,0
VC,2020-10-04,379,378,0,1,0,0
AN,2020-10-05,1582,1366,0,216,0,0
AR,2020-10-05,420,416,0,4,0,0
AS,2020-10-05,112,112,0,0,0,0
CB,2020-10-05,37,37,0,0,0,0
CE,2020-10-05,29,29,0,0,0,0
